timestamp,policy,proto,src,dst,src_port,dst_port,path
1778546288.8436882,FIFO,tcp,10.0.0.3,10.0.0.5,56576,5133,upper
1778546288.8471744,FIFO,tcp,10.0.0.6,10.0.0.3,57280,5134,lower
1778546288.8691173,FIFO,tcp,10.0.0.1,10.0.0.8,35566,5135,upper
1778546288.9246328,FIFO,tcp,10.0.0.7,10.0.0.2,44310,5138,lower
1778546288.928125,FIFO,tcp,10.0.0.1,10.0.0.6,56636,5137,upper
1778546288.9293706,FIFO,tcp,10.0.0.3,10.0.0.8,39706,5139,lower
1778546288.9319162,FIFO,tcp,10.0.0.7,10.0.0.1,36424,5136,upper
1778546288.9750228,FIFO,tcp,10.0.0.7,10.0.0.1,35486,5140,lower
1778546288.9785442,FIFO,tcp,10.0.0.1,10.0.0.7,60990,5141,upper
1778546289.0150564,FIFO,tcp,10.0.0.2,10.0.0.8,43714,5143,lower
1778546289.0185204,FIFO,tcp,10.0.0.6,10.0.0.1,50022,5146,upper
1778546289.0200324,FIFO,tcp,10.0.0.6,10.0.0.2,51940,5144,lower
1778546289.027068,FIFO,tcp,10.0.0.7,10.0.0.2,39060,5142,upper
1778546289.0369294,FIFO,tcp,10.0.0.3,10.0.0.5,55680,5145,lower
1778546289.0398238,FIFO,tcp,10.0.0.2,10.0.0.8,35102,5149,upper
1778546289.0411243,FIFO,tcp,10.0.0.6,10.0.0.1,36118,5148,lower
1778546289.0426683,FIFO,tcp,10.0.0.5,10.0.0.1,33526,5150,upper
1778546289.0582168,FIFO,tcp,10.0.0.1,10.0.0.7,45062,5147,lower
