timestamp,num_switches,num_flows,feature_extract_ms,inference_ms,rule_install_ms,total_overhead_ms
1777838459.6692321,23,5,0.037,0.002,0.249,111.948
1777838460.6794944,23,5,0.037,0.002,0.181,113.358
1777838461.683749,23,5,0.029,0.002,0.303,108.586
1777838462.7147963,23,5,0.03,0.002,0.126,111.732
1777838463.7267416,23,25,0.052,0.002,0.416,111.173
1777838464.7340398,23,25,0.073,0.002,0.416,110.693
1777838465.7432017,23,25,0.069,0.002,0.704,110.583
1777838466.7561355,23,25,0.066,0.002,0.397,112.005
1777838467.7691417,23,25,0.065,0.002,0.401,113.277
1777838468.7762353,23,25,0.069,0.001,0.421,112.137
1777838469.7837484,23,25,0.071,0.002,0.442,110.451
1777838470.8051693,23,25,0.086,0.002,0.563,117.735
1777838471.8086896,23,25,0.068,0.002,0.409,111.37
1777838472.81483,23,25,0.117,0.002,0.477,110.067
1777838473.8268688,23,5,0.056,0.002,0.127,111.672
1777838474.8437638,23,5,0.028,0.002,0.122,111.947
1777838475.8520966,23,5,0.028,0.002,0.124,108.92
1777838476.8692238,23,5,0.028,0.002,0.124,113.021
1777838477.878753,23,5,0.028,0.002,0.129,111.994
1777838478.8854296,23,25,0.062,0.002,0.52,109.538
1777838479.903043,23,25,0.064,0.002,0.426,111.865
1777838480.9136698,23,25,0.075,0.002,0.542,111.172
1777838481.9312844,23,25,0.067,0.002,0.553,112.373
1777838482.9450214,23,25,0.072,0.003,0.754,111.887
1777838483.9845543,23,25,0.066,0.002,0.516,134.664
1777838484.9754136,23,25,0.069,0.002,0.422,115.732
1777838485.9830623,23,25,0.063,0.001,0.409,114.344
1777838486.9933028,23,25,0.062,0.002,0.404,116.137
1777838487.9955482,23,25,0.108,0.002,0.406,109.356
1777838489.0023394,23,5,0.05,0.002,0.128,108.726
1777838490.013796,23,5,0.027,0.001,0.121,110.624
1777838491.0252519,23,5,0.029,0.002,0.128,109.747
1777838492.0393164,23,5,0.028,0.002,0.127,111.917
1777838493.045886,23,5,0.03,0.001,0.129,109.333
1777838494.0592523,23,25,0.062,0.002,0.527,111.713
1777838495.0912383,23,25,0.063,0.002,0.414,135.493
1777838496.0815604,23,25,0.072,0.002,0.437,112.044
1777838497.0903249,23,25,0.062,0.001,0.551,110.765
1777838498.11435,23,25,0.076,0.002,0.55,116.785
1777838499.1250677,23,25,0.097,0.002,0.521,112.58
1777838500.1410089,23,25,0.065,0.002,0.681,116.207
1777838501.1487458,23,25,0.07,0.002,0.502,111.604
1777838502.1551657,23,25,0.063,0.002,0.404,109.91
1777838503.1696951,23,25,0.066,0.001,0.426,116.845
1777838504.1758254,23,5,0.048,0.002,0.125,111.776
1777838505.1797235,23,5,0.029,0.002,0.132,108.521
1777838506.1904018,23,5,0.029,0.002,0.138,109.483
1777838507.2079463,23,5,0.029,0.002,0.126,112.011
1777838508.2224925,23,5,0.031,0.002,0.127,117.939
1777838509.222791,23,25,0.046,0.002,0.405,109.634
1777838510.253915,23,25,0.15,0.002,0.416,115.29
1777838511.2605443,23,25,0.178,0.002,0.415,110.867
1777838512.2710037,23,25,0.083,0.002,0.667,111.032
1777838513.281046,23,25,0.15,0.002,0.553,111.678
1777838514.2918854,23,25,0.325,0.002,0.54,111.214
1777838515.299166,23,25,0.07,0.002,0.54,110.419
1777838516.3475394,23,25,0.076,0.002,0.538,141.278
1777838517.3342705,23,25,0.071,0.002,0.533,113.787
1777838518.3485713,23,25,0.062,0.002,0.506,111.729
1777838519.3687518,23,5,0.062,0.002,0.136,114.347
1777838520.380673,23,5,0.033,0.002,0.14,109.185
1777838521.3961587,23,5,0.032,0.002,0.134,112.39
1777838522.4040315,23,5,0.103,0.002,0.132,110.482
1777838523.4154503,23,5,0.027,0.001,0.125,109.754
1777838524.424465,23,25,0.045,0.002,0.517,109.437
1777838525.451891,23,25,0.077,0.002,0.53,123.605
1777838526.4527488,23,25,0.064,0.002,0.4,112.403
1777838527.461412,23,25,0.207,0.002,0.616,111.187
1777838528.4795098,23,25,0.066,0.002,0.494,111.046
1777838529.493674,23,25,0.07,0.002,0.425,110.416
1777838530.5106494,23,25,0.066,0.002,0.431,111.131
1777838531.5257745,23,25,0.067,0.002,0.454,118.151
1777838532.5334022,23,25,0.074,0.003,0.564,110.748
1777838533.5436792,23,25,0.093,0.003,0.451,110.938
1777838534.5588143,23,25,0.067,0.002,0.526,115.687
1777838535.570509,23,25,0.065,0.002,0.639,112.738
1777838536.5791981,23,25,0.07,0.002,0.546,110.047
1777838537.593429,23,25,0.068,0.002,0.408,111.435
1777838538.610566,23,25,0.064,0.002,0.404,109.782
1777838539.620148,23,25,0.071,0.002,0.535,111.03
1777838540.62848,23,25,0.067,0.002,0.597,109.937
1777838541.657009,23,25,0.083,0.002,0.436,126.306
1777838542.65954,23,25,0.077,0.002,0.41,112.272
1777838543.6842756,23,25,0.086,0.002,0.546,119.304
1777838544.6992013,23,25,0.076,0.002,0.555,114.879
1777838545.767086,23,25,0.148,0.002,0.406,108.281
1777838546.7806995,23,25,0.088,0.002,0.51,111.475
1777838547.7985094,23,25,0.17,0.003,0.431,111.859
1777838548.8158004,23,25,0.084,0.003,0.554,112.554
1777838549.8358583,23,25,0.177,0.003,0.432,115.844
1777838550.8396125,23,25,0.134,0.002,0.42,110.854
1777838551.8467155,23,25,0.062,0.002,0.407,108.567
1777838552.8572469,23,25,0.089,0.003,0.642,109.633
1777838553.8764915,23,5,0.06,0.003,0.137,116.664
1777838554.8825796,23,5,0.032,0.001,0.129,111.731
1777838555.8977165,23,5,0.032,0.002,0.129,110.64
1777838556.9116826,23,5,0.032,0.002,0.124,112.028
1777838557.9258041,23,5,0.032,0.002,0.147,111.761
1777838558.9373112,23,25,0.058,0.002,0.591,111.25
1777838559.9610944,23,25,0.084,0.002,0.474,113.238
1777838560.97266,23,25,0.163,0.003,0.527,110.403
1777838561.9922106,23,25,0.08,0.002,0.409,115.494
1777838563.0072224,23,25,0.071,0.002,0.404,116.014
1777838564.042463,23,25,0.084,0.003,0.456,139.27
1777838565.0276883,23,25,0.092,0.002,0.547,115.518
1777838566.0378351,23,25,0.089,0.002,0.456,114.574
1777838567.0512211,23,25,0.067,0.002,0.543,111.743
1777838568.0631764,23,25,0.064,0.002,0.401,109.304
1777838569.1018727,23,5,0.044,0.002,0.122,109.922
1777838570.1101778,23,5,0.027,0.002,0.276,108.736
1777838571.1256516,23,5,0.03,0.002,0.126,111.855
1777838572.1368,23,5,0.103,0.002,0.133,109.63
1777838573.1534824,23,5,0.027,0.002,0.12,117.274
1777838574.157648,23,25,0.051,0.002,0.406,111.437
1777838575.1731799,23,25,0.068,0.002,0.393,113.63
1777838576.18714,23,25,0.073,0.002,0.411,114.954
1777838577.1977623,23,25,0.068,0.011,0.535,111.139
1777838578.2115624,23,25,0.153,0.003,0.431,110.953
1777838579.220444,23,25,0.073,0.002,0.416,109.794
1777838580.2381253,23,25,0.06,0.002,0.66,110.159
1777838581.2505887,23,25,0.134,0.003,0.53,110.264
1777838582.2636049,23,25,0.062,0.002,0.631,111.831
1777838583.270706,23,25,0.069,0.002,0.497,110.839
1777838584.2769887,23,5,0.043,0.002,0.242,108.823
1777838585.2896097,23,5,0.027,0.001,0.201,110.836
1777838586.3005755,23,5,0.026,0.002,0.124,111.257
1777838587.310475,23,5,0.026,0.002,0.121,109.787
1777838588.3290946,23,5,0.027,0.001,0.256,111.944
1777838589.3403955,23,25,0.229,0.002,0.658,112.091
1777838590.3533094,23,25,0.062,0.002,0.525,112.246
1777838591.364765,23,25,0.062,0.002,0.407,112.575
1777838592.3720698,23,25,0.064,0.001,0.404,110.477
1777838593.385378,23,25,0.072,0.002,0.699,112.34
1777838594.3915184,23,25,0.072,0.002,0.62,109.797
1777838595.404431,23,25,0.067,0.002,0.621,111.36
1777838596.4173365,23,25,0.073,0.002,0.622,111.399
1777838597.4500384,23,25,0.084,0.002,0.421,134.315
1777838598.4408603,23,25,0.059,0.002,0.421,117.351
1777838599.4532022,23,5,0.055,0.003,0.129,113.251
1777838600.4651968,23,5,0.036,0.002,0.137,112.272
1777838601.4724894,23,5,0.029,0.002,0.132,108.834
1777838602.4917161,23,5,0.045,0.002,0.141,113.417
1777838603.4996934,23,5,0.028,0.001,0.126,112.874
1777838604.5052986,23,25,0.05,0.001,0.51,110.88
1777838605.519795,23,25,0.067,0.002,0.517,113.211
1777838606.5268328,23,25,0.072,0.002,0.416,111.765
1777838607.5370388,23,25,0.078,0.002,0.413,114.537
1777838608.5427983,23,25,0.075,0.002,0.606,111.412
1777838609.5550146,23,25,0.07,0.002,0.441,112.426
1777838610.5652757,23,25,0.064,0.002,0.524,112.115
1777838611.5721095,23,25,0.067,0.002,0.431,109.192
1777838612.5824885,23,25,0.136,0.002,0.425,110.589
1777838613.5899513,23,25,0.074,0.002,0.505,110.097
1777838614.6111712,23,25,0.083,0.003,0.422,118.836
1777838615.6158395,23,25,0.067,0.002,0.514,112.132
1777838616.6337159,23,25,0.069,0.003,0.412,108.871
1777838617.6477695,23,25,0.107,0.003,0.584,109.52
1777838618.6645412,23,25,0.071,0.003,0.529,112.363
1777838619.674877,23,25,0.108,0.003,0.634,112.46
1777838620.6797152,23,25,0.061,0.002,0.534,109.187
1777838621.6931655,23,25,0.057,0.002,0.549,111.522
1777838622.707196,23,25,0.075,0.002,0.736,114.755
1777838623.716856,23,25,0.074,0.002,0.414,111.91
1777838624.7304156,23,25,0.083,0.002,0.678,114.132
1777838625.745575,23,25,0.056,0.002,0.401,118.787
1777838626.7526414,23,25,0.072,0.002,0.447,113.242
1777838627.7681832,23,25,0.073,0.002,0.572,114.335
1777838628.775031,23,25,0.062,0.002,0.506,111.984
1777838629.783792,23,25,0.09,0.003,0.451,110.637
1777838630.8049834,23,25,0.092,0.003,0.437,113.12
1777838631.8144872,23,25,0.067,0.002,0.525,111.918
1777838632.8232331,23,25,0.084,0.002,0.522,111.859
1777838633.8389573,23,25,0.078,0.002,0.541,114.699
1777838634.850623,23,25,0.215,0.003,0.428,118.719
1777838635.8532243,23,25,0.28,0.002,0.667,110.623
1777838636.8714733,23,25,0.064,0.002,0.441,111.571
1777838637.883488,23,25,0.063,0.002,0.408,112.244
1777838638.9031231,23,25,0.06,0.002,0.489,117.05
1777838639.9130242,23,25,0.063,0.002,0.501,110.918
1777838640.9274638,23,25,0.068,0.002,0.615,110.816
1777838641.9436302,23,25,0.063,0.002,0.399,112.483
1777838642.9559226,23,25,0.064,0.002,0.424,112.242
1777838643.9652781,23,25,0.061,0.002,0.543,112.637
1777838644.9755461,23,5,0.053,0.002,0.153,112.736
1777838645.9816957,23,5,0.028,0.002,0.129,108.007
1777838647.006201,23,5,0.027,0.001,0.21,116.993
1777838648.0166273,23,5,0.03,0.001,0.147,112.862
1777838649.027889,23,5,0.028,0.001,0.12,112.272
1777838650.0459874,23,25,0.048,0.002,0.521,112.431
1777838651.0565526,23,25,0.062,0.002,0.587,112.385
1777838652.076997,23,25,0.073,0.002,0.593,114.392
1777838653.0891397,23,25,0.076,0.002,0.447,113.058
1777838654.096513,23,25,0.189,0.003,0.427,110.481
1777838655.104953,23,25,0.081,0.002,0.422,110.795
1777838656.1145282,23,25,0.093,0.003,0.424,111.572
1777838657.1267035,23,25,0.113,0.002,0.842,113.98
1777838658.1379697,23,25,0.081,0.002,0.585,116.411
1777838659.1510575,23,25,0.074,0.002,0.531,109.469
1777838660.1750672,23,25,0.092,0.003,0.434,117.615
